ID,Resolution,WSI,Node,Class,Image_path,Label
12738,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_42.jpg,0
12739,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_106.jpg,0
12740,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_27.jpg,0
12741,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_65.jpg,0
12742,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_13.jpg,0
12743,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_72.jpg,0
12744,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_66.jpg,0
12745,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_23.jpg,0
12746,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_107.jpg,0
12747,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_14.jpg,0
12748,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_78.jpg,0
12749,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_5.jpg,0
12750,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_97.jpg,0
12751,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_100.jpg,0
12752,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_88.jpg,0
12753,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_75.jpg,0
12754,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_57.jpg,0
12755,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_20.jpg,0
12756,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_30.jpg,0
12757,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_39.jpg,0
12758,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_83.jpg,0
12759,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_35.jpg,0
12760,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_102.jpg,0
12761,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_68.jpg,0
12762,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_50.jpg,0
12763,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_85.jpg,0
12764,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_59.jpg,0
12765,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_67.jpg,0
12766,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_37.jpg,0
12767,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_19.jpg,0
12768,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_10.jpg,0
12769,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_22.jpg,0
12770,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_99.jpg,0
12771,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_96.jpg,0
12772,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_33.jpg,0
12773,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_71.jpg,0
12774,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_43.jpg,0
12775,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_90.jpg,0
12776,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_24.jpg,0
12777,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_41.jpg,0
12778,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_53.jpg,0
12779,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_76.jpg,0
12780,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_0.jpg,0
12781,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_52.jpg,0
12782,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_69.jpg,0
12783,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_64.jpg,0
12784,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_51.jpg,0
12785,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_79.jpg,0
12786,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_48.jpg,0
12787,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_32.jpg,0
12788,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_4.jpg,0
12789,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_89.jpg,0
12790,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_2.jpg,0
12791,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_103.jpg,0
12792,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_40.jpg,0
12793,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_93.jpg,0
12794,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=33790_y=5579_w=3298_h=2490/patch_9.jpg,0
12795,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_38.jpg,0
12796,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_62.jpg,0
12797,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_31.jpg,0
12798,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_47.jpg,0
12799,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_70.jpg,0
12800,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_7.jpg,0
12801,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_6.jpg,0
12802,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_8.jpg,0
12803,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_82.jpg,0
12804,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_87.jpg,0
12805,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_15.jpg,0
12806,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_26.jpg,0
12807,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_61.jpg,0
12808,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_58.jpg,0
12809,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_91.jpg,0
12810,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_92.jpg,0
12811,10x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-1,ffpe_normal,thyroid-cut_patch_use/normal-10X/2023-03-06_11_19_08/node-1/x=30160_y=4639_w=3298_h=2490/patch_28.jpg,0
