ID,Center,Resolution,WSI,Node,Class,Image_path,Label
12,nandafuyi,4x,5-XB23-04253-4X,5-XB23-04253-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/5-XB23-04253-4X/patch_5.jpg,1
13,nandafuyi,4x,5-XB23-04253-4X,5-XB23-04253-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/5-XB23-04253-4X/patch_20.jpg,1
14,nandafuyi,4x,5-XB23-04253-4X,5-XB23-04253-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/5-XB23-04253-4X/patch_35.jpg,1
15,nandafuyi,4x,5-XB23-04253-4X,5-XB23-04253-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/5-XB23-04253-4X/patch_19.jpg,1
16,nandafuyi,4x,5-XB23-04253-4X,5-XB23-04253-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/5-XB23-04253-4X/patch_43.jpg,1
17,nandafuyi,4x,5-XB23-04253-4X,5-XB23-04253-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/5-XB23-04253-4X/patch_4.jpg,1
18,nandafuyi,4x,3-B17-0221-4X,3-B17-0221-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/3-B17-0221-4X/patch_28.jpg,1
19,nandafuyi,4x,3-B17-0221-4X,3-B17-0221-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/3-B17-0221-4X/patch_27.jpg,1
20,nandafuyi,4x,3-B17-0221-4X,3-B17-0221-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/3-B17-0221-4X/patch_20.jpg,1
21,nandafuyi,4x,3-B17-0221-4X,3-B17-0221-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/3-B17-0221-4X/patch_19.jpg,1
22,nandafuyi,4x,2-B20-1807-4X,2-B20-1807-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/2-B20-1807-4X/patch_18.jpg,1
23,nandafuyi,4x,2-B20-1807-4X,2-B20-1807-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/2-B20-1807-4X/patch_27.jpg,1
24,nandafuyi,4x,2-B20-1807-4X,2-B20-1807-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/2-B20-1807-4X/patch_19.jpg,1
25,nandafuyi,4x,6-B23-6101-4X,6-B23-6101-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/6-B23-6101-4X/patch_11.jpg,1
26,nandafuyi,4x,6-B23-6101-4X,6-B23-6101-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/6-B23-6101-4X/patch_27.jpg,1
27,nandafuyi,4x,1-B20-1809-4X,1-B20-1809-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/1-B20-1809-4X/patch_26.jpg,1
28,nandafuyi,4x,1-B20-1809-4X,1-B20-1809-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/1-B20-1809-4X/patch_18.jpg,1
29,nandafuyi,4x,4-XB23-04276-4X,4-XB23-04276-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/4-XB23-04276-4X/patch_28.jpg,1
30,nandafuyi,4x,4-XB23-04276-4X,4-XB23-04276-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/4-XB23-04276-4X/patch_27.jpg,1
31,nandafuyi,4x,4-XB23-04276-4X,4-XB23-04276-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/4-XB23-04276-4X/patch_20.jpg,1
32,nandafuyi,4x,4-XB23-04276-4X,4-XB23-04276-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/4-XB23-04276-4X/patch_19.jpg,1
33,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_26.jpg,1
34,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_28.jpg,1
35,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_21.jpg,1
36,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_34.jpg,1
37,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_27.jpg,1
38,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_13.jpg,1
39,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_20.jpg,1
40,nandafuyi,4x,10-B23-3383-4X,10-B23-3383-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/10-B23-3383-4X/patch_19.jpg,1
41,nandafuyi,4x,7-B23-6932-4X,7-B23-6932-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/7-B23-6932-4X/patch_28.jpg,1
42,nandafuyi,4x,7-B23-6932-4X,7-B23-6932-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/7-B23-6932-4X/patch_36.jpg,1
43,nandafuyi,4x,7-B23-6932-4X,7-B23-6932-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/7-B23-6932-4X/patch_27.jpg,1
44,nandafuyi,4x,7-B23-6932-4X,7-B23-6932-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/7-B23-6932-4X/patch_20.jpg,1
45,nandafuyi,4x,7-B23-6932-4X,7-B23-6932-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/7-B23-6932-4X/patch_35.jpg,1
46,nandafuyi,4x,7-B23-6932-4X,7-B23-6932-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/7-B23-6932-4X/patch_19.jpg,1
47,nandafuyi,4x,8-B23-1887-4X,8-B23-1887-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/8-B23-1887-4X/patch_28.jpg,1
48,nandafuyi,4x,8-B23-1887-4X,8-B23-1887-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/8-B23-1887-4X/patch_36.jpg,1
49,nandafuyi,4x,8-B23-1887-4X,8-B23-1887-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/8-B23-1887-4X/patch_27.jpg,1
50,nandafuyi,4x,8-B23-1887-4X,8-B23-1887-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/8-B23-1887-4X/patch_35.jpg,1
51,nandafuyi,4x,9-B23-1466-4X,9-B23-1466-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/9-B23-1466-4X/patch_28.jpg,1
52,nandafuyi,4x,9-B23-1466-4X,9-B23-1466-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/9-B23-1466-4X/patch_36.jpg,1
53,nandafuyi,4x,9-B23-1466-4X,9-B23-1466-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/9-B23-1466-4X/patch_27.jpg,1
54,nandafuyi,4x,9-B23-1466-4X,9-B23-1466-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/9-B23-1466-4X/patch_20.jpg,1
55,nandafuyi,4x,9-B23-1466-4X,9-B23-1466-4X,bf_micro,jingxia_patches_use/nandafuyi/bf-micro/4x/9-B23-1466-4X/patch_19.jpg,1
2032,zhongshaneryuan,4x,FS-PPHO-3-4X,FS-PPHO-3-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-3-4X/patch_11.jpg,1
2033,zhongshaneryuan,4x,FS-PPHO-3-4X,FS-PPHO-3-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-3-4X/patch_10.jpg,1
2034,zhongshaneryuan,4x,FS-PPHO-1-4X,FS-PPHO-1-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-1-4X/patch_8.jpg,1
2035,zhongshaneryuan,4x,FS-PPHO-1-4X,FS-PPHO-1-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-1-4X/patch_2.jpg,1
2036,zhongshaneryuan,4x,FS-PPHO-1-4X,FS-PPHO-1-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-1-4X/patch_9.jpg,1
2037,zhongshaneryuan,4x,FS-PPHO-6-4X,FS-PPHO-6-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-6-4X/patch_10.jpg,1
2038,zhongshaneryuan,4x,FS-PPHO-5-4X,FS-PPHO-5-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-5-4X/patch_11.jpg,1
2039,zhongshaneryuan,4x,FS-PPHO-5-4X,FS-PPHO-5-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-5-4X/patch_12.jpg,1
2040,zhongshaneryuan,4x,FS-PPHO-5-4X,FS-PPHO-5-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-5-4X/patch_5.jpg,1
2041,zhongshaneryuan,4x,FS-PPHO-5-4X,FS-PPHO-5-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-5-4X/patch_4.jpg,1
2042,zhongshaneryuan,4x,FS-PPHO-7-4X,FS-PPHO-7-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-7-4X/patch_8.jpg,1
2043,zhongshaneryuan,4x,FS-PPHO-7-4X,FS-PPHO-7-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-7-4X/patch_16.jpg,1
2044,zhongshaneryuan,4x,FS-PPHO-7-4X,FS-PPHO-7-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-7-4X/patch_9.jpg,1
2045,zhongshaneryuan,4x,FS-PPHO-4-4X,FS-PPHO-4-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-4-4X/patch_8.jpg,1
2046,zhongshaneryuan,4x,FS-PPHO-4-4X,FS-PPHO-4-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-4-4X/patch_2.jpg,1
2047,zhongshaneryuan,4x,FS-PPHO-4-4X,FS-PPHO-4-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-4-4X/patch_9.jpg,1
2048,zhongshaneryuan,4x,FS-PPHO-2-4X,FS-PPHO-2-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-2-4X/patch_10.jpg,1
2049,zhongshaneryuan,4x,FS-PPHO-2-4X,FS-PPHO-2-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-2-4X/patch_9.jpg,1
2050,zhongshaneryuan,4x,FS-PPHO-8-4X,FS-PPHO-8-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-8-4X/patch_11.jpg,1
2051,zhongshaneryuan,4x,FS-PPHO-8-4X,FS-PPHO-8-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-8-4X/patch_12.jpg,1
2052,zhongshaneryuan,4x,FS-PPHO-8-4X,FS-PPHO-8-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-8-4X/patch_5.jpg,1
2053,zhongshaneryuan,4x,FS-PPHO-10-4X,FS-PPHO-10-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-10-4X/patch_11.jpg,1
2054,zhongshaneryuan,4x,FS-PPHO-10-4X,FS-PPHO-10-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-10-4X/patch_12.jpg,1
2055,zhongshaneryuan,4x,FS-PPHO-9-4X,FS-PPHO-9-4X,bf_micro,jingxia_patches_use/zhongshaneryuan/bf-micro/4x/FS-PPHO-9-4X/patch_10.jpg,1
2909,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_26.jpg,1
2910,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_44.jpg,1
2911,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_36.jpg,1
2912,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_17.jpg,1
2913,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_25.jpg,1
2914,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_34.jpg,1
2915,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_18.jpg,1
2916,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_42.jpg,1
2917,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_27.jpg,1
2918,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_35.jpg,1
2919,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_19.jpg,1
2920,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_10.jpg,1
2921,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_43.jpg,1
2922,zhongshansanyuan,4x,W19-02159-2-4X,W19-02159-2-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W19-02159-2-4X/patch_9.jpg,1
2923,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_38.jpg,1
2924,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_47.jpg,1
2925,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_6.jpg,1
2926,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_46.jpg,1
2927,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_21.jpg,1
2928,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_45.jpg,1
2929,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_29.jpg,1
2930,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_13.jpg,1
2931,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_14.jpg,1
2932,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_5.jpg,1
2933,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_30.jpg,1
2934,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_39.jpg,1
2935,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_37.jpg,1
2936,zhongshansanyuan,4x,W21-00589-3-4X,W21-00589-3-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W21-00589-3-4X/patch_22.jpg,1
2937,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_11.jpg,1
2938,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_25.jpg,1
2939,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_18.jpg,1
2940,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_42.jpg,1
2941,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_35.jpg,1
2942,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_19.jpg,1
2943,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_10.jpg,1
2944,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_33.jpg,1
2945,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_43.jpg,1
2946,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_41.jpg,1
2947,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_2.jpg,1
2948,zhongshansanyuan,4x,W22-00092-1-4X,W22-00092-1-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W22-00092-1-4X/patch_9.jpg,1
2949,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_38.jpg,1
2950,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_31.jpg,1
2951,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_6.jpg,1
2952,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_15.jpg,1
2953,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_26.jpg,1
2954,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_28.jpg,1
2955,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_46.jpg,1
2956,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_44.jpg,1
2957,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_1.jpg,1
2958,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_11.jpg,1
2959,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_36.jpg,1
2960,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_3.jpg,1
2961,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_12.jpg,1
2962,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_17.jpg,1
2963,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_25.jpg,1
2964,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_21.jpg,1
2965,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_16.jpg,1
2966,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_34.jpg,1
2967,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_18.jpg,1
2968,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_29.jpg,1
2969,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_42.jpg,1
2970,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_27.jpg,1
2971,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_13.jpg,1
2972,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_23.jpg,1
2973,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_14.jpg,1
2974,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_5.jpg,1
2975,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_20.jpg,1
2976,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_30.jpg,1
2977,zhongshansanyuan,4x,W20-02021-6-4X,W20-02021-6-4X,bf_micro,jingxia_patches_use/zhongshansanyuan/bf-micro/4x/W20-02021-6-4X/patch_39.jpg,1
