ID,Center,Resolution,WSI,Node,Class,Image_path,Label
1190,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_34.jpg,0
1191,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_18.jpg,0
1192,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_29.jpg,0
1193,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_42.jpg,0
1194,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_27.jpg,0
1195,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_13.jpg,0
1196,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_23.jpg,0
1197,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_14.jpg,0
1198,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_5.jpg,0
1199,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_20.jpg,0
1200,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_30.jpg,0
1201,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_39.jpg,0
1202,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_35.jpg,0
1203,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_37.jpg,0
1204,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_19.jpg,0
1205,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_10.jpg,0
1206,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_22.jpg,0
1207,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_33.jpg,0
1208,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_43.jpg,0
1209,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_41.jpg,0
1210,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_32.jpg,0
1211,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_4.jpg,0
1212,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_2.jpg,0
1213,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_40.jpg,0
1214,nandafuyi,4x,7-1256982-4X,7-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/7-1256982-4X/patch_9.jpg,0
1215,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_38.jpg,0
1216,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_31.jpg,0
1217,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_7.jpg,0
1218,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_6.jpg,0
1219,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_15.jpg,0
1220,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_26.jpg,0
1221,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_28.jpg,0
1222,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_11.jpg,0
1223,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_36.jpg,0
1224,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_3.jpg,0
1225,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_12.jpg,0
1226,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_17.jpg,0
1227,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_25.jpg,0
1228,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_21.jpg,0
1229,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_16.jpg,0
1230,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_34.jpg,0
1231,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_18.jpg,0
1232,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_29.jpg,0
1233,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_42.jpg,0
1234,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_27.jpg,0
1235,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_13.jpg,0
1236,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_23.jpg,0
1237,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_14.jpg,0
1238,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_5.jpg,0
1239,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_20.jpg,0
1240,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_30.jpg,0
1241,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_39.jpg,0
1242,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_35.jpg,0
1243,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_37.jpg,0
1244,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_19.jpg,0
1245,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_10.jpg,0
1246,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_22.jpg,0
1247,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_33.jpg,0
1248,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_43.jpg,0
1249,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_24.jpg,0
1250,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_41.jpg,0
1251,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_32.jpg,0
1252,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_4.jpg,0
1253,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_2.jpg,0
1254,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_40.jpg,0
1255,nandafuyi,4x,1-1015837-4X,1-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/1-1015837-4X/patch_9.jpg,0
1256,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_38.jpg,0
1257,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_31.jpg,0
1258,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_47.jpg,0
1259,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_15.jpg,0
1260,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_26.jpg,0
1261,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_28.jpg,0
1262,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_46.jpg,0
1263,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_44.jpg,0
1264,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_1.jpg,0
1265,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_11.jpg,0
1266,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_36.jpg,0
1267,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_3.jpg,0
1268,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_12.jpg,0
1269,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_17.jpg,0
1270,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_25.jpg,0
1271,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_21.jpg,0
1272,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_45.jpg,0
1273,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_16.jpg,0
1274,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_34.jpg,0
1275,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_18.jpg,0
1276,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_29.jpg,0
1277,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_27.jpg,0
1278,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_13.jpg,0
1279,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_23.jpg,0
1280,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_14.jpg,0
1281,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_5.jpg,0
1282,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_20.jpg,0
1283,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_30.jpg,0
1284,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_39.jpg,0
1285,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_35.jpg,0
1286,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_37.jpg,0
1287,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_19.jpg,0
1288,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_10.jpg,0
1289,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_22.jpg,0
1290,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_33.jpg,0
1291,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_43.jpg,0
1292,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_24.jpg,0
1293,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_4.jpg,0
1294,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_2.jpg,0
1295,nandafuyi,4x,8-1256982-4X,8-1256982-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/8-1256982-4X/patch_9.jpg,0
1296,nandafuyi,4x,6-X035157-4X,6-X035157-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/6-X035157-4X/patch_38.jpg,0
1297,nandafuyi,4x,6-X035157-4X,6-X035157-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/6-X035157-4X/patch_31.jpg,0
1298,nandafuyi,4x,6-X035157-4X,6-X035157-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/6-X035157-4X/patch_7.jpg,0
1299,nandafuyi,4x,6-X035157-4X,6-X035157-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/6-X035157-4X/patch_6.jpg,0
