ID,Center,Resolution,WSI,Node,Class,Image_path,Label
1356,nandafuyi,4x,9-1332190-4X,9-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/9-1332190-4X/patch_42.jpg,0
1363,nandafuyi,4x,9-1332190-4X,9-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/9-1332190-4X/patch_35.jpg,0
1364,nandafuyi,4x,9-1332190-4X,9-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/9-1332190-4X/patch_37.jpg,0
1365,nandafuyi,4x,9-1332190-4X,9-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/9-1332190-4X/patch_19.jpg,0
1366,nandafuyi,4x,9-1332190-4X,9-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/9-1332190-4X/patch_22.jpg,0
1368,nandafuyi,4x,9-1332190-4X,9-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/9-1332190-4X/patch_43.jpg,0
1370,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_38.jpg,0
1371,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_31.jpg,0
1379,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_12.jpg,0
1382,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_21.jpg,0
1389,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_13.jpg,0
1391,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_14.jpg,0
1393,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_20.jpg,0
1394,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_30.jpg,0
1400,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_22.jpg,0
1408,nandafuyi,4x,10-1332190-4X,10-1332190-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/10-1332190-4X/patch_9.jpg,0
1411,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_6.jpg,0
1412,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_8.jpg,0
1414,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_26.jpg,0
1415,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_28.jpg,0
1416,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_44.jpg,0
1417,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_1.jpg,0
1418,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_11.jpg,0
1419,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_36.jpg,0
1420,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_3.jpg,0
1421,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_12.jpg,0
1423,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_25.jpg,0
1424,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_21.jpg,0
1426,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_16.jpg,0
1428,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_18.jpg,0
1429,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_29.jpg,0
1430,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_42.jpg,0
1431,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_27.jpg,0
1432,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_13.jpg,0
1434,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_14.jpg,0
1435,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_5.jpg,0
1436,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_20.jpg,0
1437,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_30.jpg,0
1442,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_22.jpg,0
1443,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_33.jpg,0
1444,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_43.jpg,0
1445,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_41.jpg,0
1447,nandafuyi,4x,5-1127526-4X,5-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/5-1127526-4X/patch_4.jpg,0
1491,nandafuyi,4x,2-1015837-4X,2-1015837-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/2-1015837-4X/patch_40.jpg,0
1531,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_38.jpg,0
1532,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_31.jpg,0
1533,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_7.jpg,0
1534,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_6.jpg,0
1535,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_15.jpg,0
1536,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_26.jpg,0
1537,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_28.jpg,0
1539,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_44.jpg,0
1540,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_11.jpg,0
1541,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_36.jpg,0
1542,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_3.jpg,0
1547,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_45.jpg,0
1549,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_18.jpg,0
1550,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_29.jpg,0
1553,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_13.jpg,0
1554,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_23.jpg,0
1555,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_14.jpg,0
1556,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_5.jpg,0
1558,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_30.jpg,0
1559,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_35.jpg,0
1560,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_37.jpg,0
1561,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_19.jpg,0
1564,nandafuyi,4x,4-1127526-4X,4-1127526-4X,ffpe_normal,jingxia_patches_use/nandafuyi/ffpe-negative/4x/4-1127526-4X/patch_43.jpg,0
